id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
7342,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),05:10,06h 21m,11:31,1.9,399,8
7343,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),01:55,06h 10m,08:05,2.5,999,1
7344,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),03:35,07h 05m,10:40,3.8,900,5
7345,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Gola Bus Service,VE A/C Seater / Sleeper (2+1),01:15,07h 20m,08:35,4.4,3499,44
7346,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Tiwari Travels,A/C Sleeper (2+1),22:00,07h 00m,05:00,3.5,1400,19
7347,Agra to Bareilly,https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - FNG0502,Ordinary Non AC Seater 2+3,06:13,05h 59m,12:12,3.3,323,52
7348,Agra to Bareilly,https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - AGF0031,Ordinary Non AC Seater 2+3,06:30,08h 00m,14:30,3.3,355.3,51
7349,Agra to Bareilly,https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - FNG0278,Ordinary Non AC Seater 2+3,06:35,05h 45m,12:20,3.3,355.3,52
7350,Agra to Bareilly,https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - FNG0276,Ordinary Non AC Seater 2+3,06:36,05h 59m,12:35,3.3,355.3,52
7351,Agra to Bareilly,https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - AGF0032,Ordinary Non AC Seater 2+3,07:03,07h 57m,15:00,3.3,355.3,51
7352,Agra to Bareilly,https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - RKD0055,Ordinary Non AC Seater 2+3,13:31,06h 00m,19:31,3.3,355.3,49
7353,Agra to Bareilly,https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - AGF0047,Shatabdi AC Seater 2+2,14:01,05h 59m,20:00,2.6,534.6,40
7354,Agra to Bareilly,https://www.redbus.in/bus-tickets/agra-to-bareilly,UPSRTC - BLY0134,Janrath AC Seater 2+2,23:05,05h 55m,05:00,3.6,534.6,36
7355,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SRG0233,Ordinary Non AC Seater 2+3,06:00,05h 45m,11:45,3.3,396,52
7356,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - BLY0115,Janrath AC Seater 2+2,06:01,05h 29m,11:30,4.8,620,36
7357,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SRG0039,Ordinary Non AC Seater 2+3,07:00,05h 36m,12:36,3.3,429,52
7358,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - BLY0650,Janrath AC Seater 2+3,07:05,05h 15m,12:20,3.3,542.3,48
7359,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - RKD0034,Janrath AC Seater 2+2,08:00,05h 30m,13:30,3.9,620,36
7360,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - BRT0064,Ordinary Non AC Seater 2+3,08:00,06h 15m,14:15,3.3,429,52
7361,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - BRT0065,Ordinary Non AC Seater 2+3,09:00,06h 15m,15:15,3.3,429,52
7362,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - BRT0016,Ordinary Non AC Seater 2+3,09:50,06h 15m,16:05,3.3,429,52
7363,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SRD1031,Janrath AC Seater 2+3,11:01,05h 54m,16:55,3.3,542.3,48
7364,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SRD1021,Janrath AC Seater 2+2,12:01,05h 44m,17:45,3.3,620,36
7365,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - RKD0030,Janrath AC Seater 2+2,13:30,05h 30m,19:00,4.2,620,36
7366,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - BLY0128,Janrath AC Seater 2+2,14:01,05h 59m,20:00,3.3,620,36
7367,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SRD1027,Janrath AC Seater 2+2,14:31,05h 44m,20:15,3.3,620,36
7368,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,15:00,06h 15m,21:15,3.3,429,52
7369,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,16:00,05h 30m,21:30,3.3,429,51
7370,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - BLY0143,Janrath AC Seater 2+3,16:20,06h 00m,22:20,3.3,542.3,48
7371,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SRG0008,Janrath AC Seater 2+2,17:00,06h 30m,23:30,3.3,620,36
7372,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - NCL0321,Ordinary Non AC Seater 2+3,17:01,05h 09m,22:10,3.3,429,52
7373,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SRG0095,Ordinary Non AC Seater 2+3,17:30,05h 36m,23:06,3.3,429,52
7374,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - GRH0126,Ordinary Non AC Seater 2+3,17:30,06h 46m,00:16,3.3,429,52
7375,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SRG0745,Ordinary Non AC Seater 2+3,17:35,05h 35m,23:10,3.3,429,52
7376,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - MRD0148,Janrath AC Seater 2+2,18:03,05h 27m,23:30,3.3,620,36
7377,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - BRT0037,Ordinary Non AC Seater 2+3,19:00,06h 15m,01:15,3.3,429,52
7378,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SRD1025,Janrath AC Seater 2+2,19:32,05h 43m,01:15,3.3,620,36
7379,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - GND0100,Ordinary Non AC Seater 2+3,20:02,04h 58m,01:00,3.3,435.6,52
7380,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - RKD0036,Janrath AC Seater 2+2,20:30,05h 30m,02:00,3.3,620,36
7381,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - CBG0092,Pink Express AC Seater 2+2,21:01,05h 44m,02:45,3.3,620,41
7382,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SBD0118,Pink Express AC Seater 2+2,21:01,04h 24m,01:25,3.3,620,38
7383,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - MRD0007,Janrath AC Seater 2+2,22:00,06h 15m,04:15,3.3,620,36
7384,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SRG0033,Ordinary Non AC Seater 2+3,22:00,05h 36m,03:36,3.3,429,52
7385,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SBD0114,Pink Express AC Seater 2+2,22:01,04h 59m,03:00,3.3,620,41
7386,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - BLY0121,Janrath AC Seater 2+2,22:31,05h 29m,04:00,3.3,620,36
7387,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - SRG0102,Ordinary Non AC Seater 2+3,23:30,05h 36m,05:06,3.3,429,51
7388,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - RKD0032,Janrath AC Seater 2+2,23:30,05h 30m,05:00,4.5,620,36
7389,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,UPSRTC - BLY0123,Janrath AC Seater 2+2,23:56,05h 34m,05:30,2.9,620,35
7390,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,PTC-SKYBUS,A/C Seater/Sleeper (2+1),23:15,05h 05m,04:20,4.5,1025,8
7391,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:45,05h 05m,03:50,3.3,699,34
7392,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),22:00,04h 45m,02:45,3.5,1000,5
7393,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:10,05h 10m,02:20,2.7,1299,11
7394,Lucknow to Bareilly,https://www.redbus.in/bus-tickets/lucknow-to-bareilly,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,05h 00m,02:15,3.3,1199,32
7395,Bareilly to Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra,UPSRTC - RKD0054,Ordinary Non AC Seater 2+3,06:01,06h 00m,12:01,3.3,355.3,49
7396,Bareilly to Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra,UPSRTC - RKD0077,Ordinary Non AC Seater 2+3,08:00,06h 00m,14:00,3.3,355.3,52
7397,Bareilly to Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra,UPSRTC - BLY0133,Janrath AC Seater 2+2,14:32,05h 28m,20:00,3.6,534.6,35
7398,Bareilly to Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra,UPSRTC - AGF0050,Shatabdi AC Seater 2+2,22:46,05h 59m,04:45,2.4,534.6,38
7399,Bareilly to Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra,RSRTC - 195955,Express Non AC Seater 2+3,12:00,05h 00m,17:00,3.6,319,42
7400,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - BRT0003,Ordinary Non AC Seater 2+3,04:20,04h 40m,09:00,3.3,382.8,52
7401,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - KSB0001,Shatabdi AC Seater 2+2,08:30,04h 00m,12:30,4.1,552,35
7402,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - RAT0036,Ordinary Non AC Seater 2+3,11:00,05h 07m,16:07,3.3,324.5,51
7403,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - KSB0015,Janrath AC Seater 2+2,11:00,04h 00m,15:00,2.5,552,33
7404,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - BRT0001,Ordinary Non AC Seater 2+3,13:30,05h 00m,18:30,3.3,382.8,52
7405,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - TAJ0054,Pink Express AC Seater 2+2,15:02,03h 08m,18:10,2.6,552,39
7406,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - MHB0189,Ordinary Non AC Seater 2+3,16:00,05h 21m,21:21,3.3,324.5,52
7407,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - TAJ0058,Pink Express AC Seater 2+2,17:30,03h 35m,21:05,3.3,552,41
7408,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - SKB0018,Ordinary Non AC Seater 2+3,18:00,05h 20m,23:20,3.3,324.5,52
7409,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,UPSRTC - TAJ0014,Janrath AC Seater 2+2,18:01,04h 14m,22:15,3.3,587,36
7410,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,AC Seater (2+2),00:05,03h 00m,03:05,3.9,454.46,9
7411,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Mahalaxmi Travels,A/C Sleeper (2+1),00:30,03h 30m,04:00,3.0,599,13
7412,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,Bharat Benz A/C Seater (2+2),00:30,02h 45m,03:15,3.9,675,11
7413,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),00:40,02h 50m,03:30,3.8,699,11
7414,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),00:50,03h 10m,04:00,3.8,599,11
7415,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),01:10,02h 50m,04:00,3.4,599,9
7416,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Sethi Yatra Company,A/C Seater / Sleeper (2+1),01:20,02h 10m,03:30,3.9,499,19
7417,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,AdRaj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),20:30,03h 30m,00:00,3.5,1099,31
7418,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),01:30,03h 10m,04:40,3.5,1170,9
7419,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+1),02:00,04h 30m,06:30,3.8,899,15
7420,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Prasanna - Purple Bus,A/C Seater (2+2),05:00,16h 15m,21:15,3.9,999,33
7421,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,A/C Seater (2+2),05:40,04h 45m,10:25,4.2,526,1
7422,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,AC Seater (2+2),06:30,05h 35m,12:05,4.1,345.54,11
7423,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,A/C Seater (2+2),06:40,04h 50m,11:30,3.9,356,11
7424,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,A/C Seater (2+2),07:25,04h 50m,12:15,3.8,284,15
7425,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,A/C Seater (2+2),08:30,05h 20m,13:50,4.1,284,24
7426,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Gola Bus Service,VE A/C Seater / Sleeper (2+1),09:20,03h 10m,12:30,3.8,639,24
7427,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,A/C Seater (2+2),09:30,05h 20m,14:50,4.3,284,25
7428,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RAJ KALPANA TRAVELS PRIVATE LIMITED,Bharat Benz A/C Seater /Sleeper (2+1),10:00,03h 35m,13:35,3.5,599,32
7429,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,Bharat Benz A/C Seater (2+2),10:00,05h 35m,15:35,3.9,232.14,25
7430,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,Bharat Benz A/C Seater (2+2),10:30,05h 30m,16:00,3.9,232.14,41
7431,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,A/C Seater (2+2),10:30,05h 20m,15:50,3.9,284,24
7432,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,Bharat Benz A/C Seater (2+2),11:00,04h 55m,15:55,3.8,390.18,30
7433,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Yolo Bus,Bharat Benz A/C Sleeper (2+1),11:15,04h 09m,15:24,4.1,730,28
7434,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,BT Travels,A/C Seater / Sleeper (2+1),11:20,04h 05m,15:25,3.6,617,35
7435,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Gola Bus Service,VE A/C Seater (2+2),12:20,04h 10m,16:30,3.8,349,37
7436,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),12:30,03h 30m,16:00,3.6,599,35
7437,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),12:30,03h 30m,16:00,3.9,436,42
7438,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,A/C Seater (2+2),13:00,04h 50m,17:50,4.0,284,32
7439,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,A/C Seater (2+2),13:25,05h 25m,18:50,4.1,284,37
7440,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Vande Fly,A/C Seater / Sleeper (2+2),22:30,04h 00m,02:30,3.1,509,49
7441,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,E Bus India,A/C Seater/Sleeper (2+1),14:00,04h 00m,18:00,4.1,1599,32
7442,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,A/C Seater (2+2),14:25,05h 05m,19:30,3.9,284,36
7443,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,A/C Seater (2+2),15:25,05h 25m,20:50,4.3,284,43
7444,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),15:30,03h 35m,19:05,3.8,999,37
7445,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),16:05,03h 55m,20:00,3.8,799,33
7446,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Gola Bus Service,VE A/C Seater / Sleeper (2+1),16:20,03h 40m,20:00,3.8,799,18
7447,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,A/C Seater (2+2),16:25,05h 05m,21:30,4.0,284,40
7448,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:30,04h 30m,21:00,4.8,570,34
7449,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,AC Sleeper (2+1),16:30,03h 40m,20:10,3.8,1500,36
7450,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RS YADAV SMART BUS,A/C Seater / Sleeper (2+2),16:30,05h 05m,21:35,5.0,999,50
7451,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,03h 30m,20:30,3.3,835,31
7452,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),17:00,04h 40m,21:40,5.0,899,36
7453,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Gola Bus Service,VE A/C Seater / Sleeper (2+1),17:20,03h 30m,20:50,3.8,3499,44
7454,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Gola Bus Service,VE A/C Sleeper (2+1),17:20,03h 40m,21:00,3.8,1299,31
7455,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,A/C Seater (2+2),17:25,05h 50m,23:15,4.1,284,40
7456,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Sleeper (2+1),17:30,04h 15m,21:45,4.6,232.14,9
7457,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:30,04h 30m,22:00,3.9,759,43
7458,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),17:30,03h 55m,21:25,4.4,1064,34
7459,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,E Bus India,A/C Seater/Sleeper (2+1),17:30,04h 00m,21:30,4.1,899,18
7460,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),18:00,04h 00m,22:00,4.1,799,25
7461,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,JMD Travels,A/C Seater / Sleeper (2+2),18:00,04h 30m,22:30,3.1,1699,48
7462,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),18:00,04h 00m,22:00,3.9,1300,36
7463,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),18:00,03h 20m,21:20,4.0,705,28
7464,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:00,04h 50m,22:50,3.9,570,40
7465,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - AMT0035,Ordinary Non AC Seater 2+3,03:00,08h 30m,11:30,3.3,528,52
7466,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0058,Rajdhani Non AC Seater 2+3,05:59,06h 16m,12:15,3.3,528,48
7467,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - STD0654,Janrath AC Seater 2+2,06:00,09h 35m,15:35,3.3,748,36
7468,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - STD0026,Janrath AC Seater 2+2,06:00,08h 55m,14:55,3.3,760,36
7469,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0149,Ordinary Non AC Seater 2+3,06:20,07h 58m,14:18,3.3,528,52
7470,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0139,Ordinary Non AC Seater 2+3,06:39,08h 00m,14:39,3.3,528,52
7471,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0036,Ordinary Non AC Seater 2+3,06:40,07h 20m,14:00,3.3,528,51
7472,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CBG0023,Shatabdi AC Seater 2+2,07:00,10h 00m,17:00,3.3,774,37
7473,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CHL0018,Ordinary Non AC Seater 2+3,07:30,06h 30m,14:00,3.3,528,52
7474,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - STD0027,Janrath AC Seater 2+2,07:30,08h 55m,16:25,3.3,760,36
7475,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0140,Ordinary Non AC Seater 2+3,07:49,07h 59m,15:48,3.3,528,52
7476,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0038,Ordinary Non AC Seater 2+3,07:50,07h 00m,14:50,3.3,528,51
7477,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - ALM0152,Volvo AC Seater 2+2,08:02,07h 00m,15:02,3.3,1046,39
7478,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0143,Ordinary Non AC Seater 2+3,08:09,07h 59m,16:08,3.3,528,52
7479,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0083,Ordinary Non AC Seater 2+3,08:31,07h 57m,16:28,3.3,528,52
7480,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0087,Ordinary Non AC Seater 2+3,08:49,07h 56m,16:45,3.3,528,52
7481,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - STD0028,Janrath AC Seater 2+2,09:00,08h 55m,17:55,3.3,760,36
7482,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0091,Ordinary Non AC Seater 2+3,09:09,08h 01m,17:10,3.3,528,52
7483,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0096,Ordinary Non AC Seater 2+3,09:29,07h 59m,17:28,3.3,528,52
7484,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - KSH0019,Ordinary Non AC Seater 2+3,09:30,09h 00m,18:30,3.3,532.4,52
7485,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - KSH0134,Ordinary Non AC Seater 2+3,09:31,08h 12m,17:43,3.3,528,52
7486,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - ALM0178,Shatabdi AC Seater 2+2,09:34,06h 01m,15:35,1.0,748,37
7487,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0100,Ordinary Non AC Seater 2+3,10:01,07h 59m,18:00,3.3,528,52
7488,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - JNP0139,Ordinary Non AC Seater 2+3,10:15,07h 55m,18:10,3.3,532.4,52
7489,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - KSH0021,Janrath AC Seater 2+2,10:31,08h 34m,19:05,3.3,748,36
7490,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - KSH0025,Janrath AC Seater 2+2,11:00,08h 17m,19:17,3.3,748,36
7491,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - CNT0088,Ordinary Non AC Seater 2+3,11:01,07h 59m,19:00,3.3,528,52
7492,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,UPSRTC - JNP0090,Ordinary Non AC Seater 2+3,11:15,06h 44m,17:59,3.3,528,52
